F,k₋f,k₋s,ka,k₋a
36.9,15.045129693871486,10.244606700695122,5.727580545264084,0.0009299903131666389
37.0,15.045129697264331,10.341763073509277,5.727580636667441,0.0009043575269532956
37.1,15.045129700657174,10.439840844387225,5.7275807280708,0.0008794312424311617
37.2,15.04512970405002,10.538848751555484,5.727580819474159,0.0008551919867019103
37.3,15.045129707442864,10.638795616110917,5.727580910877521,0.000831620823587478
37.4,15.045129710835708,10.7396903428067,5.727581002280884,0.000808699338836741
37.5,15.045129714228553,10.841541920845655,5.727581093684246,0.0007864096257399568
37.6,15.045129717621398,10.944359424681165,5.727581185087613,0.000764734271139682
37.7,15.045129721014241,11.04815201482562,5.727581276490979,0.000743656341827285
37.8,15.04512972440709,11.152928938666623,5.727581367894348,0.0007231593713143928
37.9,15.045129727799933,11.25869953129087,5.727581459297718,0.0007032273469689348
38.0,15.045129731192779,11.365473216315836,5.727581550701088,0.0006838446975057878
38.1,15.045129734585624,11.473259506729374,5.727581642104461,0.0006649962808221698
38.2,15.045129737978467,11.582068005737318,5.727581733507836,0.0006466673721683345
38.3,15.045129741371312,11.691908407619007,5.727581824911211,0.0006288436526443182
38.4,15.045129744764155,11.802790498591081,5.727581916314588,0.0006115111980137275
38.5,15.045129748157,11.914724157679291,5.7275820077179675,0.000594656467825864
38.6,15.045129751549846,12.02771935759876,5.727582099121347,0.0005782662948376526
38.7,15.045129754942693,12.141786165642406,5.727582190524728,0.0005623278747271416
38.8,15.045129758335538,12.256934744577968,5.727582281928112,0.0005468287560905165
38.9,15.045129761728381,12.37317535355344,5.727582373331496,0.000531756830714811
39.0,15.045129765121226,12.490518349011056,5.727582464734882,0.0005171003241187522
39.1,15.045129768514071,12.608974185610052,5.727582556138269,0.0005028477863542964
39.2,15.045129771906915,12.728553417158107,5.7275826475416585,0.0004889880830617064
39.3,15.04512977529976,12.849266697551611,5.727582738945048,0.00047551038677117895
39.4,15.045129778692605,12.97112478172493,5.72758283034844,0.00046240416844420826
39.5,15.045129782085448,13.094138526608535,5.727582921751833,0.0004496591892481028
39.6,15.045129785478297,13.218318892096356,5.727583013155228,0.00043726549255720346
39.7,15.04512978887114,13.34367694202225,5.727583104558624,0.00042521339617457944
39.8,15.045129792263985,13.4702238451457,5.727583195962021,0.000413493484768107
39.9,15.04512979565683,13.597970876146924,5.72758328736542,0.0004020966025150206
40.0,15.045129799049674,13.726929416631377,5.727583378768822,0.0003910138459492193
